,PacketTotalNum,DurationTime,PacketLenMean,PayloadLenMean,TimeGapMean
282,80,6.127656936645508,65.775,0.0,0.07756527767905706
283,1315,41.455321073532104,60.03650190114068,0.0,0.03154895058868501
284,548,41.36006498336792,68.88321167883211,0.0,0.07561255024381704
285,163,12.24520206451416,61.80368098159509,0.0,0.07558766706490222
286,266,41.42306590080261,65.8796992481203,2.037593984962406,0.15631345622944381
287,711,41.40598797798157,98.11251758087201,31.251758087201125,0.0583182929267346
288,807,41.388416051864624,65.66914498141264,2.006195786864932,0.051350392123901516
289,959,11.07355284690857,63.24921793534932,0.9343065693430657,0.011559032199278256
290,2181,40.48530292510986,64.72718936267768,0.28243924805135256,0.018571239873903606
291,4220,41.481395959854126,62.89905213270142,0.0,0.009832044550806857
292,9,0.27522802352905273,80.11111111111111,22.11111111111111,0.03440350294113159
293,1,0.0,60.0,0.0,0.0
294,467,40.77705001831055,60.42398286937902,0.0,0.08750439918092393
295,8,0.27143216133117676,68.5,7.0,0.03877602304731097
296,755,41.45739006996155,85.9205298013245,0.3337748344370861,0.054983275954856164
297,1,0.0,60.0,0.0,0.0
298,7,29.636876106262207,102.85714285714286,48.0,4.939479351043701
299,1,0.0,60.0,0.0,0.0
300,14,38.1693389415741,67.57142857142857,8.0,2.9361029955056996
301,667,41.4835090637207,85.95802098950524,0.431784107946027,0.06228755114672778
302,7,29.96821403503418,102.85714285714286,48.0,4.994702339172363
303,6,14.571300029754639,110.0,56.0,2.914260005950928
304,2,0.3731369972229004,70.0,0.0,0.3731369972229004
305,6,29.636507034301758,101.66666666666667,46.666666666666664,5.927301406860352
306,7,29.568835020065308,102.85714285714286,48.0,4.928139170010884
307,8,15.775282144546509,84.5,26.75,2.2536117349352156
308,410,41.477060079574585,78.93658536585366,0.43902439024390244,0.10141090484003566
309,8,0.47477293014526367,75.625,17.875,0.06782470430646624
310,8,0.4747629165649414,75.625,17.875,0.06782327379499163
311,105,40.48477005958557,72.51428571428572,10.666666666666666,0.3892766351883228
312,201,13.801214218139648,88.61691542288557,0.0,0.06900607109069824
313,378,41.005934953689575,68.95767195767196,7.2592592592592595,0.10876905823259835
314,101,6.822159051895142,67.04950495049505,0.0,0.06822159051895142
315,3779,41.4251070022583,62.46149775072771,0.19264355649642761,0.010964824510920672
316,3875,41.478858947753906,70.45651612903225,1.6771612903225805,0.010706984756776951
317,464,41.38180685043335,67.49568965517241,5.913793103448276,0.08937755259272862
318,118,9.220521926879883,63.05084745762712,0.0,0.07880787971692207
319,1,0.0,60.0,0.0,0.0
320,426,41.434627056121826,82.08920187793427,0.5023474178403756,0.09749324013205135
321,2,5.9999001026153564,66.0,0.0,5.9999001026153564
322,411,41.46605706214905,65.81508515815085,1.9951338199513382,0.10113672454182694
323,184,14.056298017501831,62.20108695652174,0.16847826086956522,0.07681037168033787
324,13,9.913089990615845,71.76923076923077,12.692307692307692,0.8260908325513204
325,3,0.19921398162841797,60.0,0.0,0.09960699081420898
326,4,0.3686249256134033,63.5,0.0,0.12287497520446777
327,88,6.069910049438477,85.56818181818181,0.0,0.06976908102802847
328,107,41.432568073272705,72.46728971962617,10.467289719626168,0.39087328371011987
329,54,3.9216148853302,83.37037037037037,0.0,0.07399273368547547
330,251,41.41224503517151,68.14741035856574,5.613545816733068,0.16564898014068605
331,77,4.518174886703491,72.0909090909091,0.4025974025974026,0.05944966956188804
332,186,41.40809917449951,68.15591397849462,6.06989247311828,0.22382756310540278
333,153,12.352175951004028,62.62091503267974,0.20261437908496732,0.08126431546713177
334,316,41.350502014160156,65.56012658227849,1.8512658227848102,0.1312714349655878
335,1815,41.442578077316284,74.82865013774105,0.0,0.022845963658939518
336,3633,41.42211103439331,60.69474263693917,0.0,0.011404766253962915
337,78,36.77556490898132,81.94871794871794,24.41025641025641,0.47760473907767953
338,3,10.241026878356934,60.0,0.0,5.120513439178467
339,4,16.800588130950928,60.0,0.0,5.6001960436503095
340,37,41.00436282157898,70.10810810810811,0.0,1.139010078377194
341,1983,41.46995186805725,78.41956631366617,0.0,0.020923285503560672
342,200,41.376545906066895,68.315,5.645,0.20792234123651707
343,1011,40.991355895996094,78.08506429277942,0.11078140454995054,0.04058550088712484
344,603,41.3446900844574,67.23714759535655,5.4792703150912105,0.06867888718348406
345,1774,41.46556496620178,72.96730552423901,0.0,0.023387233483475343
346,2,5.99941086769104,66.0,0.0,5.99941086769104
347,20,38.15577006340027,72.2,11.2,2.0081984243894877
348,7,18.163531064987183,77.14285714285714,16.0,3.0272551774978638
349,14,20.137378931045532,72.14285714285714,12.0,1.549029148541964
350,813,41.44392800331116,74.0,0.0,0.05103932020112212
351,428,41.35140800476074,66.55841121495327,5.516355140186916,0.09684170492918207
352,19,7.2210118770599365,81.63157894736842,23.42105263157895,0.4011673265033298
353,9887,41.41736602783203,76.66086780621018,0.13836350763629007,0.004189496867067776
354,1846,41.47118306159973,76.80065005417119,0.0,0.022477605995447007
355,1,0.0,62.0,0.0,0.0
356,1,0.0,62.0,0.0,0.0
357,46,33.80944204330444,82.41304347826087,14.23913043478261,0.7513209342956543
358,6,0.47017908096313477,69.33333333333333,9.333333333333334,0.09403581619262695
359,262,17.326171875,72.33206106870229,0.1183206106870229,0.06638380028735633
360,649,41.457130908966064,90.0677966101695,24.06779661016949,0.06397705387186121
361,4,16.83588981628418,60.0,0.0,5.611963272094727
362,6569,41.41618800163269,77.07504947480591,0.14796772720353174,0.0063057533498222735
363,3067,41.41613006591797,77.10792305184219,0.21128138245842842,0.013508196368531627
364,942,41.44657301902771,110.0,56.0,0.04404524231565113
365,108,7.663995027542114,62.47222222222222,0.28703703703703703,0.07162612175273005
366,603,41.39388608932495,69.13432835820896,0.0,0.06876060812180225
367,55,5.936347961425781,70.27272727272727,0.5636363636363636,0.10993236965603298
368,401,41.29766297340393,64.21945137157107,2.2344139650872816,0.10324415743350983
369,168,40.32350397109985,66.79761904761905,5.666666666666667,0.24145810761137637
370,2,3.085623025894165,60.0,0.0,3.085623025894165
371,348,24.977664947509766,62.4683908045977,0.08908045977011494,0.07198174336458146
372,3,0.37049007415771484,62.0,0.0,0.18524503707885742
373,3,0.0024421215057373047,60.0,0.0,0.0012210607528686523
374,2,6.001457929611206,64.0,0.0,6.001457929611206
375,462,41.417311906814575,67.37662337662337,6.0606060606060606,0.08984232517747197
376,334,11.423446893692017,72.19760479041916,0.16766467065868262,0.034304645326402455
377,306,41.35525298118591,61.83986928104575,1.7222222222222223,0.1355909933809374
378,320,17.704499006271362,68.671875,0.096875,0.055499996884863206
379,1,0.0,60.0,0.0,0.0
380,657,41.43903994560242,85.67123287671232,0.273972602739726,0.06316926820975978
381,661,41.46180701255798,87.68835098335855,0.3812405446293495,0.06282091971599695
382,527,41.42023992538452,81.46869070208729,0.3415559772296015,0.07874570328019871
383,453,41.409658908843994,67.13686534216336,5.706401766004415,0.09161428962133628
384,199,41.041335105895996,68.12562814070351,5.673366834170854,0.20727947023179796
385,159,41.356281042099,69.11949685534591,6.6918238993710695,0.2617486141905
386,1,0.0,60.0,0.0,0.0
387,1843,41.46276307106018,80.9636462289745,0.0,0.0225096433610533
388,231,17.259637117385864,66.96969696969697,0.0,0.07504190051037332
389,41,2.818424940109253,62.048780487804876,0.0,0.07046062350273133
390,74,4.626024961471558,70.55405405405405,0.4189189189189189,0.06337020495166518
391,289,18.50375509262085,69.93079584775087,0.0,0.06424914962715572
392,445,41.40556597709656,62.285393258426964,3.2831460674157302,0.09325577922769494
393,586,41.409847021102905,81.31740614334471,0.4300341296928328,0.07078606328393659
394,2,9.587915897369385,60.0,0.0,9.587915897369385
395,267,20.278553009033203,66.62172284644194,0.0,0.07623516168809474
396,7,0.8180100917816162,70.85714285714286,0.0,0.13633501529693604
397,3737,41.15733814239502,82.24351083757024,0.05994112924805994,0.011016418132332714
398,4181,41.426681995391846,62.72088017220761,0.14733317388184644,0.009910689472581781
399,133,41.403221130371094,69.53383458646617,7.578947368421052,0.31366076613917493
400,186,41.353683948516846,67.52150537634408,5.467741935483871,0.22353342674873972
401,163,41.03044509887695,67.87116564417178,5.552147239263804,0.2532743524622034
402,237,41.301162004470825,68.31645569620254,5.708860759493671,0.17500492374775772
403,754,41.40414595603943,75.63660477453581,18.76392572944297,0.054985585598989944
404,198,41.32931399345398,68.62626262626263,6.505050505050505,0.20979347204798973
405,186,41.10529112815857,68.45161290322581,5.720430107526882,0.22219076285491118
406,178,41.300631046295166,71.29213483146067,9.752808988764045,0.23333689856663936
407,3,8.997666120529175,64.66666666666667,0.0,4.498833060264587
408,145,9.944904088973999,62.07586206896552,0.21379310344827587,0.06906183395120832
409,392,41.14072108268738,62.99234693877551,2.461734693877551,0.10521923550559431
410,95,3.9038939476013184,70.45263157894736,0.3263157894736842,0.04153078667660977
411,41,32.454652070999146,71.02439024390245,9.560975609756097,0.8113663017749786
412,436,41.37340998649597,64.9908256880734,0.3853211009174312,0.0951112873252781
413,8,22.07150912284851,91.25,35.0,3.1530727318355014
414,1,0.0,60.0,0.0,0.0
415,68,6.0330469608306885,80.91176470588235,0.0,0.09004547702732371
416,2,0.4095189571380615,60.0,0.0,0.4095189571380615
417,279,34.092270851135254,69.74910394265233,0.0,0.12263406780983904
418,1876,41.45258712768555,60.220682302771856,0.0,0.022108046468098958
419,117,8.813021183013916,71.2051282051282,0.26495726495726496,0.07597432054322341
420,963,41.44538712501526,93.0944963655244,27.094496365524403,0.04308252299897636
421,2,5.9989399909973145,66.0,0.0,5.9989399909973145
422,8,0.1454010009765625,78.75,21.0,0.020771571568080356
423,8,13.617010116577148,72.5,14.0,1.9452871595110213
424,3,30.0507709980011,76.66666666666667,18.666666666666668,15.02538549900055
